,_step,env_step,episode,episode_reward,time,env,seed,agent
166,4307,4151000.0,4150,107.81611840694397,37988.31949090958,dog-run,6671,TD3
167,4333,4176000.0,4175,105.85436272568049,38219.245772361755,dog-run,6671,TD3
168,4359,4201000.0,4200,107.60944198299588,38439.477530002594,dog-run,6671,TD3
169,4385,4226000.0,4225,106.2633402843305,38655.01026535034,dog-run,6671,TD3
170,4411,4251000.0,4250,109.48785835991998,38878.84540629387,dog-run,6671,TD3
171,4437,4276000.0,4275,108.24788918832212,39131.15330076218,dog-run,6671,TD3
172,4463,4301000.0,4300,108.69659436234073,39366.11439728737,dog-run,6671,TD3
173,4489,4326000.0,4325,110.03996520071249,39608.327328920364,dog-run,6671,TD3
174,4515,4351000.0,4350,107.1029099575989,39842.07240819931,dog-run,6671,TD3
175,4541,4376000.0,4375,105.89929298070315,40080.490887880325,dog-run,6671,TD3
176,4567,4401000.0,4400,106.99900615018691,40322.828790426254,dog-run,6671,TD3
177,4593,4426000.0,4425,108.79979460753782,40570.89862751961,dog-run,6671,TD3
178,4619,4451000.0,4450,109.52019043716007,40819.98374247551,dog-run,6671,TD3
179,4645,4476000.0,4475,107.89667791522372,41066.17755770683,dog-run,6671,TD3
180,4671,4501000.0,4500,109.48262965700924,41310.10507392883,dog-run,6671,TD3
181,4697,4526000.0,4525,109.37103146300008,41560.93360185623,dog-run,6671,TD3
182,4723,4551000.0,4550,106.10272695402247,41811.55298304558,dog-run,6671,TD3
183,4749,4576000.0,4575,105.53679917828383,42058.022018671036,dog-run,6671,TD3
184,4775,4601000.0,4600,109.04917828065115,42285.74248123169,dog-run,6671,TD3
185,4801,4626000.0,4625,105.98872101161346,42501.55810880661,dog-run,6671,TD3
186,4827,4651000.0,4650,110.47619325087541,42744.28321146965,dog-run,6671,TD3
187,4853,4676000.0,4675,105.7913351590483,42983.288362026215,dog-run,6671,TD3
188,4879,4701000.0,4700,108.01942324685929,43215.74667429924,dog-run,6671,TD3
189,4905,4726000.0,4725,105.92631666873183,43465.26496911049,dog-run,6671,TD3
190,4931,4751000.0,4750,105.9881919735562,43716.965203523636,dog-run,6671,TD3
191,4957,4776000.0,4775,106.92506796039524,43974.516444683075,dog-run,6671,TD3
192,4983,4801000.0,4800,108.17950329553972,44221.24624586105,dog-run,6671,TD3
193,5009,4826000.0,4825,110.27079578700008,44468.00892114639,dog-run,6671,TD3
194,5035,4851000.0,4850,109.12204675189312,44703.999781131744,dog-run,6671,TD3
195,5061,4876000.0,4875,109.8472743070655,44935.9247739315,dog-run,6671,TD3
196,5087,4901000.0,4900,108.25490045917195,45170.56922459602,dog-run,6671,TD3
197,5113,4926000.0,4925,103.07989599856182,45405.76127624512,dog-run,6671,TD3
198,5139,4951000.0,4950,106.82547073722166,45644.95576477051,dog-run,6671,TD3
199,5165,4976000.0,4975,104.87169170484076,45891.16216135025,dog-run,6671,TD3
200,5191,5001000.0,5000,107.31793706127647,46105.19387340546,dog-run,6671,TD3
0,0,1000.0,0,5.386561375777255,19.484845399856567,dog-run,490,TD3
1,17,26000.0,25,16.888222045143813,181.6748058795929,dog-run,490,TD3
2,43,51000.0,50,21.777653981017615,385.4050831794739,dog-run,490,TD3
3,69,76000.0,75,21.286388584162705,598.3633201122284,dog-run,490,TD3
4,95,101000.0,100,20.2045087101718,804.0468547344208,dog-run,490,TD3
5,121,126000.0,125,17.22144148613877,982.9564788341522,dog-run,490,TD3
6,147,151000.0,150,20.714119667080936,1159.3017933368683,dog-run,490,TD3
7,173,176000.0,175,22.147181177235716,1336.6332738399506,dog-run,490,TD3
8,199,201000.0,200,22.844968711599247,1529.6734824180603,dog-run,490,TD3
9,225,226000.0,225,22.008979355688293,1705.910617351532,dog-run,490,TD3
10,251,251000.0,250,22.66699811223078,1896.9136934280396,dog-run,490,TD3
11,277,276000.0,275,23.534200544260063,2080.3820378780365,dog-run,490,TD3
12,303,301000.0,300,24.886827351416848,2277.1343491077423,dog-run,490,TD3
13,329,326000.0,325,25.89928517627639,2470.7911834716797,dog-run,490,TD3
14,355,351000.0,350,28.434338731616823,2650.845949411392,dog-run,490,TD3
15,381,376000.0,375,26.443660634462184,2828.2916769981384,dog-run,490,TD3
16,407,401000.0,400,26.866900916680784,3002.4804294109344,dog-run,490,TD3
17,433,426000.0,425,26.243518163705414,3177.798553466797,dog-run,490,TD3
18,459,451000.0,450,29.48385505870515,3365.4626410007477,dog-run,490,TD3
19,485,476000.0,475,30.51149311155975,3556.0199842453003,dog-run,490,TD3
20,511,501000.0,500,27.84980266734134,3752.5100481510162,dog-run,490,TD3
21,537,526000.0,525,29.214898468652116,3948.0838243961334,dog-run,490,TD3
22,563,551000.0,550,29.20708254304925,4140.226511955261,dog-run,490,TD3
23,589,576000.0,575,30.58467488599603,4334.944668531418,dog-run,490,TD3
24,615,601000.0,600,31.814017194890276,4527.325058221817,dog-run,490,TD3
25,641,626000.0,625,33.44179259669891,4716.622711658478,dog-run,490,TD3
26,667,651000.0,650,34.92369279850466,4897.565403223038,dog-run,490,TD3
27,693,676000.0,675,34.232500851940905,5083.29044342041,dog-run,490,TD3
28,719,701000.0,700,33.45820057082561,5269.621951580048,dog-run,490,TD3
29,745,726000.0,725,32.56083858544859,5464.48312163353,dog-run,490,TD3
30,771,751000.0,750,35.21214822141629,5647.967612504959,dog-run,490,TD3
31,797,776000.0,775,33.75951389657829,5836.0997195243835,dog-run,490,TD3
32,823,801000.0,800,38.296170523853036,6013.022541284561,dog-run,490,TD3
33,849,826000.0,825,34.782235823775224,6195.201468706131,dog-run,490,TD3
34,875,851000.0,850,35.75632253403047,6390.525386333466,dog-run,490,TD3
35,901,876000.0,875,37.60454917718782,6569.674506664276,dog-run,490,TD3
36,927,901000.0,900,39.36845052662456,6747.430811166763,dog-run,490,TD3
37,953,926000.0,925,36.919592880911026,6931.205642700195,dog-run,490,TD3
38,979,951000.0,950,37.61027065895563,7110.971951246262,dog-run,490,TD3
39,1005,976000.0,975,37.18587723244974,7288.617435216904,dog-run,490,TD3
40,1031,1001000.0,1000,39.061591542523146,7478.909424304962,dog-run,490,TD3
41,1057,1026000.0,1025,41.5122477354755,7673.208235740662,dog-run,490,TD3
42,1083,1051000.0,1050,37.96469354697025,7872.19625210762,dog-run,490,TD3
43,1109,1076000.0,1075,39.830312571078764,8079.1839764118195,dog-run,490,TD3
44,1135,1101000.0,1100,38.50448244142105,8284.987167835236,dog-run,490,TD3
45,1161,1126000.0,1125,39.06261996089935,8464.10086941719,dog-run,490,TD3
46,1187,1151000.0,1150,40.90535506715821,8647.93447470665,dog-run,490,TD3
47,1213,1176000.0,1175,40.17167786986045,8827.835370063782,dog-run,490,TD3
48,1239,1201000.0,1200,40.97942658395701,9019.704617738724,dog-run,490,TD3
49,1265,1226000.0,1225,43.110225080825856,9201.832572698593,dog-run,490,TD3
50,1291,1251000.0,1250,40.573286658448346,9394.285415887833,dog-run,490,TD3
51,1317,1276000.0,1275,39.45331826936491,9593.605548858643,dog-run,490,TD3
52,1343,1301000.0,1300,45.8488242069745,9761.117346048355,dog-run,490,TD3
53,1369,1326000.0,1325,43.9108012124578,9929.155374765396,dog-run,490,TD3
54,1395,1351000.0,1350,41.92550394040059,10107.715841531754,dog-run,490,TD3
55,1421,1376000.0,1375,42.25756189286016,10286.755803108215,dog-run,490,TD3
56,1447,1401000.0,1400,46.024550433560755,10477.678060293198,dog-run,490,TD3
57,1473,1426000.0,1425,43.33601507617057,10667.228959560394,dog-run,490,TD3
58,1499,1451000.0,1450,45.157422517736286,10858.141844511032,dog-run,490,TD3
59,1525,1476000.0,1475,47.10996803298942,11056.107834815979,dog-run,490,TD3
60,1551,1501000.0,1500,43.22309044872619,11245.942805051804,dog-run,490,TD3
61,1577,1526000.0,1525,47.28969976400917,11431.32176232338,dog-run,490,TD3
62,1603,1551000.0,1550,46.88321780730139,11626.173114299774,dog-run,490,TD3
63,1629,1576000.0,1575,49.02842097374251,11808.73040342331,dog-run,490,TD3
64,1655,1601000.0,1600,47.71527247475975,11987.234610795975,dog-run,490,TD3
65,1681,1626000.0,1625,48.959360652621875,12173.678656339645,dog-run,490,TD3
66,1707,1651000.0,1650,50.760973128915886,12369.515476226807,dog-run,490,TD3
67,1733,1676000.0,1675,50.033277059889265,12557.894453525543,dog-run,490,TD3
68,1759,1701000.0,1700,46.51453823941598,12739.733347892761,dog-run,490,TD3
69,1785,1726000.0,1725,47.120387145204475,12928.571337461472,dog-run,490,TD3
70,1811,1751000.0,1750,49.50624165616283,13124.765813112259,dog-run,490,TD3
71,1837,1776000.0,1775,51.41958702760128,13317.19155907631,dog-run,490,TD3
72,1863,1801000.0,1800,49.01715664283745,13501.332510709763,dog-run,490,TD3
73,1889,1826000.0,1825,52.82038753264764,13682.923533201218,dog-run,490,TD3
74,1915,1851000.0,1850,54.40417097146834,13864.053400039673,dog-run,490,TD3
75,1941,1876000.0,1875,55.34375413392051,14045.680302143097,dog-run,490,TD3
76,1967,1901000.0,1900,54.326645743388326,14229.40490436554,dog-run,490,TD3
77,1993,1926000.0,1925,55.90711838301062,14414.262672424316,dog-run,490,TD3
78,2019,1951000.0,1950,61.20440900213943,14597.924356937408,dog-run,490,TD3
79,2045,1976000.0,1975,60.25954555731895,14780.98313498497,dog-run,490,TD3
80,2071,2001000.0,2000,60.5853933476625,14968.773216247559,dog-run,490,TD3
81,2097,2026000.0,2025,64.42203020100864,15154.427958250046,dog-run,490,TD3
82,2123,2051000.0,2050,64.15051152842607,15330.310296058655,dog-run,490,TD3
83,2149,2076000.0,2075,68.62419462832597,15525.424649715424,dog-run,490,TD3
84,2175,2101000.0,2100,70.27180781488453,15711.47428894043,dog-run,490,TD3
85,2201,2126000.0,2125,62.92432355364402,15900.313398122787,dog-run,490,TD3
86,2227,2151000.0,2150,56.602859022680704,16091.079849720001,dog-run,490,TD3
87,2253,2176000.0,2175,66.01627023901787,16289.471534490585,dog-run,490,TD3
88,2279,2201000.0,2200,60.52079439481632,16478.509425878525,dog-run,490,TD3
89,2305,2226000.0,2225,64.82901717965345,16669.876853227615,dog-run,490,TD3
90,2331,2251000.0,2250,65.73654213696972,16862.224143266678,dog-run,490,TD3
91,2357,2276000.0,2275,74.98164364724431,17054.104474544525,dog-run,490,TD3
92,2383,2301000.0,2300,80.50540660364453,17239.846268177032,dog-run,490,TD3
93,2409,2326000.0,2325,83.6043904781277,17429.47674846649,dog-run,490,TD3
94,2435,2351000.0,2350,89.90291841202254,17618.07053565979,dog-run,490,TD3
95,2461,2376000.0,2375,102.10885636709557,17815.11520242691,dog-run,490,TD3
96,2487,2401000.0,2400,79.19816048200668,18006.37148976326,dog-run,490,TD3
97,2513,2426000.0,2425,90.80920483525229,18199.961855649948,dog-run,490,TD3
98,2539,2451000.0,2450,99.02059631106661,18399.607213020325,dog-run,490,TD3
99,2565,2476000.0,2475,100.1921899140458,18595.17299580574,dog-run,490,TD3
100,2591,2501000.0,2500,84.92427555289885,18793.3565261364,dog-run,490,TD3
101,2617,2526000.0,2525,78.72355513016002,18988.33335351944,dog-run,490,TD3
102,2643,2551000.0,2550,104.30310718225121,19177.933362722397,dog-run,490,TD3
103,2669,2576000.0,2575,70.94463053522512,19364.32420873642,dog-run,490,TD3
104,2695,2601000.0,2600,103.80140153334678,19554.24459695816,dog-run,490,TD3
105,2721,2626000.0,2625,96.8455115419928,19745.047063589096,dog-run,490,TD3
106,2747,2651000.0,2650,112.00981323030176,19935.194834947586,dog-run,490,TD3
107,2773,2676000.0,2675,106.40127890405202,20134.779109954834,dog-run,490,TD3
108,2799,2701000.0,2700,107.42021960317547,20322.369130134583,dog-run,490,TD3
109,2825,2726000.0,2725,92.16077997743675,20513.841603040695,dog-run,490,TD3
110,2851,2751000.0,2750,105.29772859473924,20709.43281197548,dog-run,490,TD3
111,2877,2776000.0,2775,107.32626890142083,20914.101143598557,dog-run,490,TD3
112,2903,2801000.0,2800,103.73611881418822,21112.301708221436,dog-run,490,TD3
113,2929,2826000.0,2825,98.70516159468357,21313.432527303696,dog-run,490,TD3
114,2955,2851000.0,2850,98.33967354648193,21512.30256152153,dog-run,490,TD3
115,2981,2876000.0,2875,99.28100556377578,21716.95199394226,dog-run,490,TD3
116,3007,2901000.0,2900,105.65374079207277,21912.4845123291,dog-run,490,TD3
117,3033,2926000.0,2925,105.3572671102723,22114.073234319687,dog-run,490,TD3
118,3059,2951000.0,2950,107.94623674701793,22307.310490846634,dog-run,490,TD3
119,3085,2976000.0,2975,104.92933924534648,22502.932997465134,dog-run,490,TD3
120,3111,3001000.0,3000,101.2987624660868,22697.45183444023,dog-run,490,TD3
121,3137,3026000.0,3025,103.97798821884498,22890.95175266266,dog-run,490,TD3
122,3163,3051000.0,3050,103.56480830353455,23121.954138994217,dog-run,490,TD3
123,3189,3076000.0,3075,104.6637253924677,23358.711619853973,dog-run,490,TD3
124,3215,3101000.0,3100,102.26462340657176,23599.846125125885,dog-run,490,TD3
125,3241,3126000.0,3125,105.3189200268622,23837.741379737854,dog-run,490,TD3
126,3267,3151000.0,3150,102.10334537674133,24081.859439373016,dog-run,490,TD3
127,3293,3176000.0,3175,106.12139270616717,24304.877367019653,dog-run,490,TD3
128,3319,3201000.0,3200,90.20419824705499,24514.283318042755,dog-run,490,TD3
129,3345,3226000.0,3225,105.59321246008787,24743.9488260746,dog-run,490,TD3
130,3371,3251000.0,3250,106.70460896524212,24980.995550632477,dog-run,490,TD3
131,3397,3276000.0,3275,103.78116589118781,25227.42934179306,dog-run,490,TD3
132,3423,3301000.0,3300,106.40891878248905,25485.262058734894,dog-run,490,TD3
133,3449,3326000.0,3325,103.08792504658075,25738.958170890808,dog-run,490,TD3
134,3475,3351000.0,3350,107.29328236144667,25993.19628047943,dog-run,490,TD3
135,3501,3376000.0,3375,105.3674935567841,26227.054229021072,dog-run,490,TD3
136,3527,3401000.0,3400,110.02153196192792,26457.586820364,dog-run,490,TD3
137,3553,3426000.0,3425,107.214468546432,26692.835635900497,dog-run,490,TD3
138,3579,3451000.0,3450,99.62143704599612,26952.46394968033,dog-run,490,TD3
139,3605,3476000.0,3475,103.46453100343592,27211.814088106155,dog-run,490,TD3
140,3631,3501000.0,3500,101.56309878069582,27461.31031870842,dog-run,490,TD3
141,3657,3526000.0,3525,102.66107768364233,27713.755803108215,dog-run,490,TD3
142,3683,3551000.0,3550,104.87928206233387,27966.10537314415,dog-run,490,TD3
143,3709,3576000.0,3575,99.8039167305695,28214.39623594284,dog-run,490,TD3
144,3735,3601000.0,3600,105.05757519137646,28460.225085020065,dog-run,490,TD3
145,3761,3626000.0,3625,99.75783120858587,28717.408383607864,dog-run,490,TD3
146,3787,3651000.0,3650,104.77357421520676,28953.430690526962,dog-run,490,TD3
147,3813,3676000.0,3675,108.25347113179487,29190.150493621826,dog-run,490,TD3
148,3839,3701000.0,3700,96.83979276357356,29427.749912261963,dog-run,490,TD3
149,3865,3726000.0,3725,107.25339351941197,29667.98374247551,dog-run,490,TD3
150,3891,3751000.0,3750,103.65471457679268,29905.06956410408,dog-run,490,TD3
151,3917,3776000.0,3775,109.34067274803597,30141.710349082947,dog-run,490,TD3
152,3943,3801000.0,3800,98.74814580778713,30391.37223649025,dog-run,490,TD3
153,3969,3826000.0,3825,102.28439279684997,30586.985352516174,dog-run,490,TD3
154,3995,3851000.0,3850,105.13130817472174,30815.56065940857,dog-run,490,TD3
155,4021,3876000.0,3875,104.89496420197653,31049.202151060104,dog-run,490,TD3
156,4047,3901000.0,3900,104.98694650387242,31288.793349266052,dog-run,490,TD3
157,4073,3926000.0,3925,104.16273961743964,31519.10467672348,dog-run,490,TD3
158,4099,3951000.0,3950,107.2352575423483,31756.413283586502,dog-run,490,TD3
159,4125,3976000.0,3975,105.84061962728515,32002.16670870781,dog-run,490,TD3
160,4151,4001000.0,4000,105.19671144126823,32249.05576491356,dog-run,490,TD3
161,4177,4026000.0,4025,106.43754789401335,32499.342984199524,dog-run,490,TD3
162,4203,4051000.0,4050,103.71199336531359,32737.981780529022,dog-run,490,TD3
163,4229,4076000.0,4075,103.21247511426763,32968.14973139763,dog-run,490,TD3
164,4255,4101000.0,4100,106.15305731176497,33212.688277721405,dog-run,490,TD3
165,4281,4126000.0,4125,107.94095950890285,33460.916444301605,dog-run,490,TD3
166,4307,4151000.0,4150,107.11929282686708,33702.06687140465,dog-run,490,TD3
167,4333,4176000.0,4175,107.10130972268799,33897.24672579765,dog-run,490,TD3
168,4359,4201000.0,4200,104.31581404227627,34088.645174741745,dog-run,490,TD3
169,4385,4226000.0,4225,108.91703853723045,34279.42850613594,dog-run,490,TD3
170,4411,4251000.0,4250,110.03843044865883,34468.388476610184,dog-run,490,TD3
171,4437,4276000.0,4275,108.67549266192903,34677.398473739624,dog-run,490,TD3
172,4463,4301000.0,4300,105.05089571172732,34896.83846759796,dog-run,490,TD3
173,4489,4326000.0,4325,103.1119467454582,35109.69898271561,dog-run,490,TD3
174,4515,4351000.0,4350,109.06127388336036,35335.28837490082,dog-run,490,TD3
175,4541,4376000.0,4375,107.10991490912156,35591.18146252632,dog-run,490,TD3
176,4567,4401000.0,4400,108.02364087933765,35833.23006129265,dog-run,490,TD3
177,4593,4426000.0,4425,100.40621049123499,36062.39282107353,dog-run,490,TD3
178,4619,4451000.0,4450,107.94296754722816,36302.6588344574,dog-run,490,TD3
179,4645,4476000.0,4475,109.76023933238282,36546.16862034798,dog-run,490,TD3
180,4671,4501000.0,4500,106.269380900921,36770.64923977852,dog-run,490,TD3
181,4697,4526000.0,4525,108.57279655671991,37019.14262795448,dog-run,490,TD3
182,4723,4551000.0,4550,101.5291489441177,37265.87179493904,dog-run,490,TD3
183,4749,4576000.0,4575,99.61675660779602,37510.59747123718,dog-run,490,TD3
184,4775,4601000.0,4600,104.33829151268705,37756.326476573944,dog-run,490,TD3
185,4801,4626000.0,4625,107.20895530325149,37998.05231785774,dog-run,490,TD3
186,4827,4651000.0,4650,107.55172341468005,38237.27242207527,dog-run,490,TD3
187,4853,4676000.0,4675,106.89913850182654,38478.56147146225,dog-run,490,TD3
188,4879,4701000.0,4700,109.66497915393374,38712.15627288818,dog-run,490,TD3
189,4905,4726000.0,4725,109.48195390135845,38954.97383594513,dog-run,490,TD3
190,4931,4751000.0,4750,110.1790232091532,39203.34104371071,dog-run,490,TD3
191,4957,4776000.0,4775,108.23182807945587,39455.97557902336,dog-run,490,TD3
192,4983,4801000.0,4800,107.31499600396356,39710.014427900314,dog-run,490,TD3
193,5009,4826000.0,4825,107.012012037918,39956.729090213776,dog-run,490,TD3
194,5035,4851000.0,4850,108.87008529218201,40212.84668302536,dog-run,490,TD3
195,5061,4876000.0,4875,105.45528005549667,40457.89377593994,dog-run,490,TD3
196,5087,4901000.0,4900,107.56283902068628,40713.411271095276,dog-run,490,TD3
197,5113,4926000.0,4925,108.28541900483853,40951.10725045204,dog-run,490,TD3
198,5139,4951000.0,4950,106.88969139839881,41194.26710510254,dog-run,490,TD3
199,5165,4976000.0,4975,99.26378850161963,41446.55594086647,dog-run,490,TD3
200,5191,5001000.0,5000,109.06174768217818,41688.66065621376,dog-run,490,TD3
0,0,1000.0,0,5.3716041488318975,18.861905336380005,dog-run,8952,TD3
1,17,26000.0,25,8.165592915873761,186.5028259754181,dog-run,8952,TD3
2,43,51000.0,50,16.32958116658429,405.2323169708252,dog-run,8952,TD3
3,69,76000.0,75,15.92204958057044,623.3800792694092,dog-run,8952,TD3
4,95,101000.0,100,12.759879500390237,855.2113497257233,dog-run,8952,TD3
5,121,126000.0,125,14.86758749065947,1074.3153421878815,dog-run,8952,TD3
6,147,151000.0,150,11.939895367397414,1279.2968294620514,dog-run,8952,TD3
7,173,176000.0,175,10.472697358986863,1496.1008551120758,dog-run,8952,TD3
8,199,201000.0,200,12.736454294471821,1712.4103605747223,dog-run,8952,TD3
9,225,226000.0,225,12.329414992502809,1931.5701048374176,dog-run,8952,TD3
10,251,251000.0,250,14.266126520239961,2144.455172777176,dog-run,8952,TD3
11,277,276000.0,275,14.196614547923085,2355.781301498413,dog-run,8952,TD3
12,303,301000.0,300,11.669004953574985,2566.0888633728027,dog-run,8952,TD3
13,329,326000.0,325,11.697845490767707,2781.793595314026,dog-run,8952,TD3
14,355,351000.0,350,14.135987006739677,2998.873747110367,dog-run,8952,TD3
15,381,376000.0,375,12.011664649779036,3218.2941789627075,dog-run,8952,TD3
16,407,401000.0,400,11.21130627686909,3432.592805624008,dog-run,8952,TD3
17,433,426000.0,425,14.164156104279076,3637.8170528411865,dog-run,8952,TD3
18,459,451000.0,450,12.983808985118023,3842.5954718589783,dog-run,8952,TD3
